parent_symbol,child_symbol,beta,PIP,LFSR
IRF8,TTF1,-0.000441813625873996,0.0,0.373
IRF9,TTF1,-0.00163875104010775,0.0,0.0
JAK3,TTF1,-0.00343217587858426,0.0,0.0
KLF2,TTF1,-0.0394259321412397,0.0,0.0
KLF9,TTF1,-0.00223159711261004,0.0,0.3125
KMT2A,TTF1,0.0184355795891071,0.0,0.0
LCOR,TTF1,-0.000205917812586627,0.0,0.3725
MBD2,TTF1,-0.00782969823251293,0.0,0.0
MED12,TTF1,0.00451689434808456,0.0,0.0
MYB,TTF1,0.0190244767109175,0.0,0.0
MYSM1,TTF1,0.00137324709073742,0.0,0.003
NFAT5,TTF1,-0.00132689202414085,0.0,0.3615
NFE2L2,TTF1,-0.00544180991798409,0.0,0.0
NFE2L3,TTF1,0.00552146879623944,0.0,0.0
NFKB1,TTF1,-0.00333578747358152,0.0,0.0
NFKB2,TTF1,-0.007892065090587,0.0,0.0
POU2F1,TTF1,-0.00433576371465345,0.0,0.0005
PTEN,TTF1,-0.0100494958569274,0.0,0.0
RBCK1,TTF1,-0.00509105931884064,0.0,0.0
REL,TTF1,0.0097069038621758,0.0,0.0
RELA,TTF1,-0.000227913573651565,0.0,0.3615
RELB,TTF1,-0.0115233448519746,0.0,0.0
RFX5,TTF1,-0.0095494279383737,0.0,0.0
RORC,TTF1,0.0149861926781885,0.0,0.0
SETDB1,TTF1,-0.000370957431079757,0.0,0.312
SON,TTF1,-0.00241529527700099,0.0,0.0005
SP110,TTF1,-0.000950445589162915,0.0,0.3125
SREBF1,TTF1,-0.000113204216087085,0.0,0.318
STAT1,TTF1,0.00897576856880764,0.0,0.0
STAT2,TTF1,0.000233611594228093,0.0,0.364
STAT3,TTF1,-0.00589207423738159,0.0,0.0
STAT5A,TTF1,0.00359110932886396,0.0,0.0
STAT5B,TTF1,0.00779978693402595,0.0,0.0
TBX21,TTF1,0.0055513084830801,0.0,0.0
TCF3,TTF1,0.00981233234326401,0.0,0.0
TET2,TTF1,0.00215692039227397,0.0,0.0
TNFAIP3,TTF1,-0.00811091058341115,0.0,0.0
TP53,TTF1,-0.00411216624936694,0.0,0.0005
YBX1,TTF1,0.00268176955624315,0.0,0.0035
YBX3,TTF1,-0.00352257800501392,0.0,0.3585
YY1,TTF1,-0.00922756816669976,0.0,0.0
ZBTB14,TTF1,0.00150733985612442,0.0,0.3155
ZBTB24,TTF1,-0.000754801638020872,0.0,0.3725
ZFP3,TTF1,-0.00332471075000183,0.0,0.003
ZKSCAN1,TTF1,0.000422850391949405,0.0,0.312
ZNF217,TTF1,0.0060120150184012,0.0,0.0
ZNF319,TTF1,0.00333664468882604,0.0,0.046
ZNF329,TTF1,-0.00402132111745522,0.0,0.0
ZNF331,TTF1,0.0153128786072998,0.0,0.0
ZNF341,TTF1,-0.0040767500807423,0.0,0.0
ZNF575,TTF1,-0.00298333116136473,0.0,0.0
ZNF655,TTF1,0.00335511756100358,0.0,0.0
ZNF708,TTF1,-0.00523546537090776,0.0,0.0
ZNF791,TTF1,-0.00508699682831195,0.0,0.0035
AIRE,YBX1,0.00896284631586709,0.0,0.0
AKAP8,YBX1,-0.00180223155876196,0.0,0.049
ARID5A,YBX1,-0.00153988206734712,0.0,0.318
ATMIN,YBX1,-0.000784863207606112,0.0,0.312
ATXN7L3,YBX1,0.00713965327938903,0.0,0.0005
BACH2,YBX1,-0.00191083921277713,0.0,0.0465
BCL11B,YBX1,-0.00318816058039942,0.0,0.312
BPTF,YBX1,0.00561863829017758,0.0,0.0
CBFB,YBX1,0.0136335855246091,0.0,0.0
CLOCK,YBX1,0.000150144241261002,0.0,0.3645
DR1,YBX1,0.0146421068130516,0.0,0.0
EGR3,YBX1,0.0153887858889065,0.0,0.0
ELK4,YBX1,-0.00153058738104942,0.0,0.324
EPAS1,YBX1,0.0102750786560652,0.0,0.0
ETS1,YBX1,0.000751303056175471,0.0,0.046
FOXK1,YBX1,0.0103315379284019,0.0,0.0
FOXP1,YBX1,-0.00480584194379099,0.0,0.0
FOXP3,YBX1,0.000699780196998492,0.0,0.3615
GATA3,YBX1,0.0040997977582295,0.0,0.0
GFI1,YBX1,-0.00354159217724208,0.0,0.0
HIVEP2,YBX1,-0.00439204850899755,0.0,0.0
HIVEP3,YBX1,-0.00774625221462692,0.0,0.0
IKZF1,YBX1,0.00297100403508004,0.0,0.0035
IL2RA,YBX1,0.00622455186890395,0.0,0.0
IRF1,YBX1,0.00148071721746856,0.0,0.0465
IRF2,YBX1,-0.0138870291471691,0.0,0.0
IRF3,YBX1,0.017633984900792,0.0,0.0
IRF4,YBX1,0.0418009714757008,0.0,0.0
IRF7,YBX1,-0.0106672205017625,0.0,0.0
IRF8,YBX1,0.00167361436805424,0.0,0.315
IRF9,YBX1,-0.00256297326748724,0.0,0.324
JAK3,YBX1,-0.0235304034123603,0.0,0.0
KLF2,YBX1,-0.00191786962501116,0.0,0.049
KLF9,YBX1,-0.00999748700332289,0.0,0.0
KMT2A,YBX1,0.0128378693607253,0.0,0.0
LCOR,YBX1,-0.010861100669715,0.0,0.0
MBD2,YBX1,0.00893968058612495,0.0,0.0
MED12,YBX1,0.0404533985758302,0.0,0.0
MYB,YBX1,0.0282799372540182,0.0,0.0
MYSM1,YBX1,-0.00160368312316749,0.0,0.315
NFAT5,YBX1,0.00848474060392631,0.0,0.0
NFE2L2,YBX1,0.00142666458698082,0.0,0.3235
NFE2L3,YBX1,0.00137478647588637,0.0,0.358
NFKB1,YBX1,-0.00321928922232297,0.0,0.0005
NFKB2,YBX1,0.0167510887340486,0.0,0.0
POU2F1,YBX1,-0.000308670624948279,0.0,0.3235
PTEN,YBX1,0.00580390189082682,0.0,0.0
RBCK1,YBX1,0.00368623569970249,0.0,0.0
REL,YBX1,-0.0017443015858326,0.0,0.0
RELA,YBX1,-0.00756856876710705,0.0,0.0
RELB,YBX1,-0.00911734295725913,0.0,0.0
RFX5,YBX1,0.00459062745751252,0.0,0.0
RORC,YBX1,0.00859716953420599,0.0,0.0
SETDB1,YBX1,0.00448427749939904,0.0,0.312
SON,YBX1,-0.0073575362244256,0.0,0.0
SP110,YBX1,0.00609481560742297,0.0,0.0
SREBF1,YBX1,-0.00117610008157714,0.0,0.3585
STAT1,YBX1,-0.00692890841379264,0.0,0.0
STAT2,YBX1,0.000514206873561195,0.0,0.312
STAT3,YBX1,0.0109289329863811,0.0,0.0
STAT5A,YBX1,0.00290676661100288,0.0,0.0
STAT5B,YBX1,0.00096820897647157,0.0,0.358
TBX21,YBX1,-0.00762990899233605,0.0,0.0
TCF3,YBX1,-0.000715068558522283,0.0,0.3695
TET2,YBX1,0.00065521055747093,0.0,0.3235
TNFAIP3,YBX1,0.0166268413083152,0.0,0.0
TP53,YBX1,-0.00517656175288941,0.0,0.0
TTF1,YBX1,0.00421024047481741,0.0,0.0
YBX3,YBX1,-0.00792978879328011,0.0,0.0
YY1,YBX1,-0.00152735185689466,0.0,0.0
ZBTB14,YBX1,0.00030890053207075,0.0,0.324
ZBTB24,YBX1,0.00139511528195667,0.0,0.0
ZFP3,YBX1,0.00955485219882285,0.0,0.0
ZKSCAN1,YBX1,0.00182571033866115,0.0,0.3155
ZNF217,YBX1,0.00176217508194399,0.0,0.3185
ZNF319,YBX1,0.00158981023925299,0.0,0.3695
ZNF329,YBX1,-0.000721097907794893,0.0,0.361
ZNF331,YBX1,0.00982674978623033,0.0,0.0
ZNF341,YBX1,-0.00351833736496553,0.0,0.0
ZNF575,YBX1,-0.00170539884553661,0.0,0.3695
ZNF655,YBX1,9.98433567348365e-05,0.0,0.373
ZNF708,YBX1,0.00457971754863196,0.0,0.0
ZNF791,YBX1,0.000716754978204689,0.0,0.3615
AIRE,YBX3,-0.0067701528143084,0.0,0.0
AKAP8,YBX3,-0.006069959331492,0.0,0.0
ARID5A,YBX3,-0.00383535040978517,0.0,0.0465
ATMIN,YBX3,-0.00715078851190002,0.0,0.0
ATXN7L3,YBX3,-0.0258636096859059,0.0,0.0
BACH2,YBX3,-0.00159013618784821,0.0,0.358
BCL11B,YBX3,0.0153590562798684,0.0,0.0
BPTF,YBX3,0.0210874864757437,0.0,0.0
CBFB,YBX3,-0.0284808509703284,0.0,0.0
CLOCK,YBX3,-0.00131607571774147,0.0,0.315
DR1,YBX3,-0.000460313592716446,0.0,0.0495
EGR3,YBX3,-0.0152386656811589,0.0,0.0
ELK4,YBX3,-0.00363806814866476,0.0,0.0
EPAS1,YBX3,-0.00235080294293792,0.0,0.0
ETS1,YBX3,-0.00841774461896354,0.0,0.0
FOXK1,YBX3,-0.0442751125346782,0.0035,0.0
FOXP1,YBX3,-0.00504464798832865,0.0,0.0
FOXP3,YBX3,-0.00126696845942112,0.0,0.364
GATA3,YBX3,-0.0022497641504429,0.0,0.0
GFI1,YBX3,-0.0126234099070546,0.0,0.0
HIVEP2,YBX3,-0.00515652066544508,0.0,0.0
HIVEP3,YBX3,0.00528400683224466,0.0,0.0005
IKZF1,YBX3,0.00285529044107959,0.0,0.049
IL2RA,YBX3,0.016719464149865,0.0,0.0
IRF1,YBX3,-0.00675479232541949,0.0,0.0
IRF2,YBX3,-0.000392196477419267,0.0,0.37
IRF3,YBX3,-0.00101665016071135,0.0,0.3265
IRF4,YBX3,0.0650984040378406,1.0,0.0
IRF7,YBX3,-0.0044654545778268,0.0,0.0005
IRF8,YBX3,-0.0197835351480107,0.0,0.0
IRF9,YBX3,-0.0144660963386078,0.0,0.0
JAK3,YBX3,-0.000402950866932317,0.0,0.3615
KLF2,YBX3,-0.0214268660495603,0.0,0.0
KLF9,YBX3,0.00254036180703189,0.0,0.0495
KMT2A,YBX3,0.0256373390965301,0.0,0.0
LCOR,YBX3,-0.00282443484350519,0.0,0.315
MBD2,YBX3,0.0107761810397919,0.0,0.0
MED12,YBX3,0.0191135887370873,0.0,0.0
MYB,YBX3,0.0144314970161738,0.0,0.0
MYSM1,YBX3,0.00736941439656415,0.0,0.0
NFAT5,YBX3,0.00235008479380906,0.0,0.3125
NFE2L2,YBX3,-0.00671621843315582,0.0,0.0
NFE2L3,YBX3,-0.00521785973184874,0.0,0.3235
NFKB1,YBX3,0.00401517472524852,0.0,0.3235
NFKB2,YBX3,-0.00773804458902938,0.0,0.0
POU2F1,YBX3,-0.00319971213939988,0.0,0.318
PTEN,YBX3,0.00703666639005053,0.0,0.0
RBCK1,YBX3,-0.00474591552648654,0.0,0.0
REL,YBX3,0.0108382187858642,0.0,0.0
RELA,YBX3,0.00163895609699658,0.0,0.3615
RELB,YBX3,-0.00313401623197288,0.0,0.003
RFX5,YBX3,-0.00819302240234248,0.0,0.0
RORC,YBX3,-0.00540434007354977,0.0,0.0
SETDB1,YBX3,0.00116983402653093,0.0,0.3235
SON,YBX3,-0.00638871402113168,0.0,0.0
SP110,YBX3,0.00505741617353074,0.0,0.3615
SREBF1,YBX3,0.000340828069371779,0.0,0.3695
STAT1,YBX3,-0.0110978680377971,0.0,0.0
STAT2,YBX3,-0.000795335340589406,0.0,0.3585
STAT3,YBX3,-0.00815667816023522,0.0,0.0
STAT5A,YBX3,0.00656284242043436,0.0,0.0
STAT5B,YBX3,0.0177530103522746,0.0,0.0
TBX21,YBX3,0.00631386307220558,0.0,0.0
TCF3,YBX3,-0.00782310563773608,0.0,0.0
TET2,YBX3,0.00154424096377322,0.0,0.0
TNFAIP3,YBX3,-0.0676384224519537,1.0,0.0
TP53,YBX3,-0.00976957241989542,0.0,0.0
TTF1,YBX3,0.000249827645067986,0.0,0.361
YBX1,YBX3,0.00923056194080149,0.0,0.0
YY1,YBX3,0.023026058022373,0.0,0.0
ZBTB14,YBX3,0.0038579040512366,0.0,0.0
ZBTB24,YBX3,0.00225189402439403,0.0,0.3235
ZFP3,YBX3,0.00497463463651825,0.0,0.0
ZKSCAN1,YBX3,-0.000201405263050675,0.0,0.373
ZNF217,YBX3,-0.0126843939174038,0.0,0.0
ZNF319,YBX3,0.00178514231375941,0.0,0.373
ZNF329,YBX3,-0.00427003377393439,0.0,0.0035
ZNF331,YBX3,-0.00970450433523283,0.0,0.0
ZNF341,YBX3,-0.0113247229761698,0.0,0.0
ZNF575,YBX3,0.00397675752373985,0.0,0.0
ZNF655,YBX3,-0.00286979182756334,0.0,0.0
ZNF708,YBX3,-0.00107670793545569,0.0,0.3125
ZNF791,YBX3,-0.00240828970350802,0.0,0.3235
AIRE,YY1,-0.00107228631303262,0.0,0.3155
AKAP8,YY1,-0.00212827434965433,0.0,0.0465
ARID5A,YY1,-0.000202410544976207,0.0,0.358
ATMIN,YY1,0.00652939516644887,0.0,0.0
ATXN7L3,YY1,0.0140846641796826,0.0,0.0
BACH2,YY1,0.00385892566910882,0.0,0.0
BCL11B,YY1,0.0219043568959707,0.0,0.0
BPTF,YY1,-0.00435117794381604,0.0,0.0
CBFB,YY1,0.019197362471231,0.0,0.0
CLOCK,YY1,-0.0049188220763744,0.0,0.312
DR1,YY1,0.00129411401486242,0.0,0.3235
EGR3,YY1,0.00790773699154731,0.0,0.0
ELK4,YY1,0.00124203928670596,0.0,0.315
EPAS1,YY1,0.00523368840282788,0.0,0.0
ETS1,YY1,0.00769664735204547,0.0,0.0
FOXK1,YY1,-0.0163276641466403,0.0,0.0
FOXP1,YY1,-0.00690572976346421,0.0,0.0
FOXP3,YY1,0.0132812374168582,0.0,0.0
GATA3,YY1,-0.00707248763388636,0.0,0.0
GFI1,YY1,0.0031734318382348,0.0,0.3235
HIVEP2,YY1,-0.00608144040397326,0.0,0.0
HIVEP3,YY1,-0.0039531295834677,0.0,0.046
IKZF1,YY1,-0.0111292661074406,0.0,0.0
IL2RA,YY1,-0.00442661494097119,0.0,0.0
IRF1,YY1,-0.00609251569378577,0.0,0.0
IRF2,YY1,-7.59888909993796e-05,0.0,0.3615
IRF3,YY1,-0.0025807069450506,0.0,0.324
IRF4,YY1,-0.019659656883407,0.0,0.0
IRF7,YY1,0.00927210993155908,0.0,0.0
IRF8,YY1,0.0114687337824773,0.0,0.0
IRF9,YY1,0.00736746561434224,0.0,0.0
JAK3,YY1,-0.00595347101850724,0.0,0.0
KLF2,YY1,0.0122784494796123,0.0,0.0
KLF9,YY1,0.00166496213787303,0.0,0.315
KMT2A,YY1,-0.0160647364206999,0.0,0.0
LCOR,YY1,0.000966434751169541,0.0,0.3645
MBD2,YY1,0.00639804165716998,0.0,0.0
MED12,YY1,0.00182126512950959,0.0,0.0495
MYB,YY1,-0.00501474430387888,0.0,0.0
MYSM1,YY1,-0.00339475011035841,0.0,0.0
NFAT5,YY1,-0.00526430266952949,0.0,0.0
NFE2L2,YY1,0.00818353862270813,0.0,0.0
NFE2L3,YY1,0.00548645923736269,0.0,0.0
NFKB1,YY1,-0.00423772324106497,0.0,0.0
NFKB2,YY1,0.00785021488086196,0.0,0.0
POU2F1,YY1,-0.00060571217076505,0.0,0.312
PTEN,YY1,-0.00919222356544001,0.0,0.0
RBCK1,YY1,0.00283615867867776,0.0,0.312
REL,YY1,-0.000273352904834522,0.0,0.364
RELA,YY1,-0.00968466191202792,0.0,0.0
RELB,YY1,0.00635566160021218,0.0,0.0
RFX5,YY1,0.00276320223617284,0.0,0.0
RORC,YY1,0.00446173019874919,0.0,0.0
SETDB1,YY1,0.00500861976083316,0.0,0.003
SON,YY1,0.00144566599238717,0.0,0.3125
SP110,YY1,0.00496655976776094,0.0,0.0
SREBF1,YY1,0.00119011894130946,0.0,0.3695
STAT1,YY1,0.0146421810946548,0.0,0.0
STAT2,YY1,0.0108622988396042,0.0,0.0
STAT3,YY1,-0.00332628355270695,0.0,0.0035
STAT5A,YY1,-0.00225355950223163,0.0,0.3235
STAT5B,YY1,-4.54614473845155e-05,0.0,0.315
TBX21,YY1,0.00996957076031482,0.0,0.0
TCF3,YY1,0.00503421827210196,0.0,0.315
TET2,YY1,0.00261613670090509,0.0,0.3185
TNFAIP3,YY1,0.0140155617442662,0.0,0.0
TP53,YY1,-0.00549058440526299,0.0,0.0
TTF1,YY1,0.00371515585746327,0.0,0.0
YBX1,YY1,0.00499117647544521,0.0,0.0
YBX3,YY1,0.0106873714782869,0.0,0.0
ZBTB14,YY1,0.00241681640328252,0.0,0.0465
ZBTB24,YY1,0.00247636512422578,0.0,0.3235
ZFP3,YY1,0.00133608726267561,0.0,0.3265
ZKSCAN1,YY1,0.000929231755689282,0.0,0.3265
ZNF217,YY1,-0.00362955565992794,0.0,0.0
ZNF319,YY1,-0.00253997623242401,0.0,0.0
ZNF329,YY1,0.00757603524284396,0.0,0.0
ZNF331,YY1,0.00889489280737283,0.0,0.0
ZNF341,YY1,-0.00108803869238295,0.0,0.312
ZNF575,YY1,0.00584859238385027,0.0,0.003
ZNF655,YY1,0.00642674972864134,0.0,0.0
ZNF708,YY1,0.00578858784457411,0.0,0.0
ZNF791,YY1,-0.0052193093434419,0.0,0.0
AIRE,ZBTB14,-0.0187737127478139,0.0,0.0
AKAP8,ZBTB14,0.00793175195353437,0.0,0.0
ARID5A,ZBTB14,0.00786451747443139,0.0,0.0
ATMIN,ZBTB14,0.00806777223270103,0.0,0.0
ATXN7L3,ZBTB14,0.00840925528954485,0.0,0.0
BACH2,ZBTB14,0.0131266532498751,0.0,0.0
BCL11B,ZBTB14,0.0049592155096387,0.0,0.0005
BPTF,ZBTB14,-0.00823577646259689,0.0,0.0
CBFB,ZBTB14,0.0110410365052548,0.0,0.0
CLOCK,ZBTB14,0.00390112632809769,0.0,0.0
DR1,ZBTB14,0.00134648759214937,0.0,0.324
EGR3,ZBTB14,0.0082246611226766,0.0,0.0
ELK4,ZBTB14,0.00570320562196758,0.0,0.0
EPAS1,ZBTB14,-0.0124527626526235,0.0,0.0
ETS1,ZBTB14,0.0147047394461419,0.0,0.0
FOXK1,ZBTB14,0.00649045592260287,0.0,0.0
FOXP1,ZBTB14,-0.00472062469917072,0.0,0.0
FOXP3,ZBTB14,0.00571364684896313,0.0,0.0
GATA3,ZBTB14,0.00267041984074923,0.0,0.046
GFI1,ZBTB14,0.00616824735076909,0.0,0.0
HIVEP2,ZBTB14,-0.00274398957729087,0.0,0.0
HIVEP3,ZBTB14,0.00862534926692291,0.0,0.0
IKZF1,ZBTB14,0.0033088103676571,0.0,0.315
IL2RA,ZBTB14,-0.0125496666141208,0.0,0.0
IRF1,ZBTB14,0.00253689076558785,0.0,0.312
IRF2,ZBTB14,0.0040894338588357,0.0,0.0
IRF3,ZBTB14,0.00501502247507075,0.0,0.0
IRF4,ZBTB14,-0.000538481063034746,0.0,0.3125
IRF7,ZBTB14,0.00534640996725959,0.0,0.003
IRF8,ZBTB14,-0.00249360371076034,0.0,0.3725
IRF9,ZBTB14,0.0106769777704018,0.0,0.0
JAK3,ZBTB14,0.0026962853585844,0.0,0.0035
KLF2,ZBTB14,0.028299961902158,0.0,0.0
KLF9,ZBTB14,-0.00579397106732032,0.0,0.0
KMT2A,ZBTB14,-0.00469447737256564,0.0,0.0035
LCOR,ZBTB14,0.000356030452369193,0.0,0.315
MBD2,ZBTB14,0.00604150809947641,0.0,0.0
MED12,ZBTB14,0.000958811519034393,0.0,0.364
MYB,ZBTB14,-0.000176885086157904,0.0,0.3645
MYSM1,ZBTB14,0.000899405591525776,0.0,0.046
NFAT5,ZBTB14,-0.00285337771892698,0.0,0.0
NFE2L2,ZBTB14,0.000885347770877247,0.0,0.364
NFE2L3,ZBTB14,0.0138075212717518,0.0,0.0
NFKB1,ZBTB14,-0.0162689117497727,0.0,0.0
NFKB2,ZBTB14,0.000594040364424045,0.0,0.324
POU2F1,ZBTB14,-0.000353562414342048,0.0,0.315
PTEN,ZBTB14,-0.0016953261124808,0.0,0.3155
RBCK1,ZBTB14,0.00447509283579446,0.0,0.0
REL,ZBTB14,-0.000139429385920474,0.0,0.312
RELA,ZBTB14,0.00730173679542475,0.0,0.0
RELB,ZBTB14,0.00927651632716124,0.0,0.0
RFX5,ZBTB14,-0.000459479150298006,0.0,0.364
RORC,ZBTB14,-0.00715806759007429,0.0,0.0
SETDB1,ZBTB14,0.00562806667713887,0.0,0.0
SON,ZBTB14,0.0114442448720323,0.0,0.0
SP110,ZBTB14,-0.00681357702544471,0.0,0.0
SREBF1,ZBTB14,-0.00180936949693923,0.0,0.046
STAT1,ZBTB14,0.0196730314426822,0.0,0.0
STAT2,ZBTB14,-0.00419224778334835,0.0,0.0495
STAT3,ZBTB14,-0.00590052320130164,0.0,0.0
STAT5A,ZBTB14,-0.010566854998295,0.0,0.0
STAT5B,ZBTB14,-0.0102743717254274,0.0,0.0
TBX21,ZBTB14,0.0125518488161757,0.0,0.0
TCF3,ZBTB14,0.00245646981816616,0.0,0.315
TET2,ZBTB14,-0.00109200835997226,0.0,0.312
TNFAIP3,ZBTB14,0.00107266069907551,0.0,0.318
TP53,ZBTB14,0.00936325869883475,0.0,0.0
TTF1,ZBTB14,0.0138399892550435,0.0,0.0
YBX1,ZBTB14,0.0114269175709358,0.0,0.0
YBX3,ZBTB14,0.00340806871414724,0.0,0.003
YY1,ZBTB14,-0.0018978822173978,0.0,0.312
ZBTB24,ZBTB14,-0.011317408509287,0.0,0.0
ZFP3,ZBTB14,-0.00491040053235343,0.0,0.0005
ZKSCAN1,ZBTB14,-0.00397611101710116,0.0,0.0
ZNF217,ZBTB14,0.00132941682030832,0.0,0.0
ZNF319,ZBTB14,-0.00984671569671462,0.0,0.0005
ZNF329,ZBTB14,-0.00535669415496936,0.0,0.0
ZNF331,ZBTB14,-0.00116690934649847,0.0,0.315
ZNF341,ZBTB14,0.0159045610781808,0.0,0.0
ZNF575,ZBTB14,-0.0076614891634777,0.0,0.003
ZNF655,ZBTB14,0.00706416592426487,0.0,0.0
ZNF708,ZBTB14,0.00828584436836198,0.0,0.0
ZNF791,ZBTB14,0.000736491473737769,0.0,0.3615
AIRE,ZBTB24,-0.000847553258829246,0.0,0.3615
AKAP8,ZBTB24,0.00541643921956551,0.0,0.046
ARID5A,ZBTB24,-0.00365566787750361,0.0,0.003
ATMIN,ZBTB24,0.00243992337901761,0.0,0.046
ATXN7L3,ZBTB24,0.0121142655474469,0.0,0.0
BACH2,ZBTB24,0.0183382719036823,0.0,0.0
BCL11B,ZBTB24,0.00358785058304022,0.0,0.046
BPTF,ZBTB24,0.00717227007363133,0.0,0.0
CBFB,ZBTB24,0.00932093988498218,0.0,0.0
CLOCK,ZBTB24,0.0090839789752175,0.0,0.0
DR1,ZBTB24,0.00469239682316151,0.0,0.0
EGR3,ZBTB24,0.00959179359486989,0.0,0.0
ELK4,ZBTB24,-0.000278791534441482,0.0,0.373
EPAS1,ZBTB24,0.00161829071131304,0.0,0.0
ETS1,ZBTB24,-0.0116950086896381,0.0,0.0
FOXK1,ZBTB24,-0.00373017143424502,0.0,0.0
FOXP1,ZBTB24,0.00817636769446592,0.0,0.0
FOXP3,ZBTB24,0.011364367121,0.0,0.0
GATA3,ZBTB24,0.000860697548137784,0.0,0.315
GFI1,ZBTB24,0.00194209600456294,0.0,0.312
HIVEP2,ZBTB24,0.00148117381517472,0.0,0.0
HIVEP3,ZBTB24,0.0104649495240511,0.0,0.0005
IKZF1,ZBTB24,0.00879270070116807,0.0,0.0
IL2RA,ZBTB24,-0.00650420470997534,0.0,0.0
IRF1,ZBTB24,0.00632148767556063,0.0,0.0
IRF2,ZBTB24,0.00131414614531405,0.0,0.3155
IRF3,ZBTB24,-0.00781336002630601,0.0,0.0
IRF4,ZBTB24,0.00152873117113634,0.0,0.364
IRF7,ZBTB24,0.0068450058075502,0.0,0.003
IRF8,ZBTB24,0.0107131126384947,0.0,0.0
IRF9,ZBTB24,0.00688978586894344,0.0,0.0
JAK3,ZBTB24,-0.00174427080804143,0.0,0.312
KLF2,ZBTB24,0.0163768989949856,0.0,0.0
KLF9,ZBTB24,0.000349434629184784,0.0,0.3155
KMT2A,ZBTB24,0.00647533022187763,0.0,0.0
LCOR,ZBTB24,-0.00622220899243002,0.0,0.0
MBD2,ZBTB24,-0.00340037603510188,0.0,0.3645
MED12,ZBTB24,0.0177837932117917,0.0,0.0
MYB,ZBTB24,-0.0048510764205027,0.0,0.0
MYSM1,ZBTB24,0.00462365922211046,0.0,0.0
NFAT5,ZBTB24,-0.00836020661541265,0.0,0.0
NFE2L2,ZBTB24,-0.00582006242463425,0.0,0.0
NFE2L3,ZBTB24,0.00284702356332859,0.0,0.046
NFKB1,ZBTB24,0.0149126354000939,0.0,0.0
NFKB2,ZBTB24,0.0035157787357491,0.0,0.0
POU2F1,ZBTB24,0.00487295918412871,0.0,0.0
PTEN,ZBTB24,0.0036536292959442,0.0,0.0
RBCK1,ZBTB24,0.00236900064746246,0.0,0.0
REL,ZBTB24,0.00328321352060171,0.0,0.046
RELA,ZBTB24,0.00316267923467429,0.0,0.312
RELB,ZBTB24,0.00054243584679394,0.0,0.3615
RFX5,ZBTB24,0.01186851607057,0.0,0.0
RORC,ZBTB24,0.00274704143264486,0.0,0.312
SETDB1,ZBTB24,-0.00566995335409091,0.0,0.0
SON,ZBTB24,-0.00271634883535583,0.0,0.0005
SP110,ZBTB24,0.00517081772426053,0.0,0.0
SREBF1,ZBTB24,-0.00839585949789375,0.0,0.0
STAT1,ZBTB24,0.014994585123069,0.0,0.0
STAT2,ZBTB24,-0.0012184389826692,0.0,0.3155
STAT3,ZBTB24,-0.0035927209400761,0.0,0.3155
STAT5A,ZBTB24,0.0024694276515752,0.0,0.0005
STAT5B,ZBTB24,0.000591597174462776,0.0,0.3235
TBX21,ZBTB24,-0.00413533153525302,0.0,0.0465
TCF3,ZBTB24,-0.000455614470008574,0.0,0.361
TET2,ZBTB24,0.00236076419531274,0.0,0.046
TNFAIP3,ZBTB24,0.000651587388842283,0.0,0.3615
TP53,ZBTB24,0.00651216315425356,0.0,0.0
TTF1,ZBTB24,-0.00254207908055919,0.0,0.3155
YBX1,ZBTB24,-0.000837393531192658,0.0,0.37
YBX3,ZBTB24,0.00863646270510991,0.0,0.0
YY1,ZBTB24,0.001346489852377,0.0,0.312
ZBTB14,ZBTB24,0.00398165904593742,0.0,0.003
ZFP3,ZBTB24,0.00505780678751329,0.0,0.0
ZKSCAN1,ZBTB24,-0.00297570052414177,0.0,0.0465
ZNF217,ZBTB24,0.00739469605389965,0.0,0.0
ZNF319,ZBTB24,0.00494409553572554,0.0,0.0
ZNF329,ZBTB24,0.00592399901375961,0.0,0.0
ZNF331,ZBTB24,0.00241259283441029,0.0,0.0
ZNF341,ZBTB24,0.00480309213689849,0.0,0.0
ZNF575,ZBTB24,0.0047281365966771,0.0,0.0
ZNF655,ZBTB24,0.00181445321149008,0.0,0.315
ZNF708,ZBTB24,0.00797861511555849,0.0,0.0
ZNF791,ZBTB24,3.95468513557475e-05,0.0,0.373
AIRE,ZFP3,-0.00303703524510697,0.0,0.3185
AKAP8,ZFP3,-0.00186113982972562,0.0,0.315
ARID5A,ZFP3,-0.001847728155217,0.0,0.003
ATMIN,ZFP3,0.000555149847599654,0.0,0.3725
ATXN7L3,ZFP3,0.00845827867513605,0.0,0.0
BACH2,ZFP3,0.00900755492388748,0.0,0.0
BCL11B,ZFP3,-0.00828517486636261,0.0,0.0
BPTF,ZFP3,-0.0093962594189925,0.0,0.0
CBFB,ZFP3,-0.0112870237333903,0.0,0.0
CLOCK,ZFP3,0.00440659824759895,0.0,0.0
DR1,ZFP3,-0.0114388311513551,0.0,0.0
EGR3,ZFP3,0.00262558612968509,0.0,0.3235
ELK4,ZFP3,0.00590481478927627,0.0,0.0
EPAS1,ZFP3,-0.00528203058243666,0.0,0.0
ETS1,ZFP3,0.00758839120308625,0.0,0.0
FOXK1,ZFP3,0.000905756872715967,0.0,0.361
FOXP1,ZFP3,-0.00283839674759825,0.0,0.0
FOXP3,ZFP3,-0.000366845614296876,0.0,0.318
